yarn_id,num_fibers,animal_fiber_list,fiber_type_id_list,fiber_type_name_list,synthetic_list,vegetable_list,fiber_pct_list,fiber_id_list,company_permalink,company_name,weight_name,discontinued,machine_washable,yarn_name,organic,permalink,rating_avg,rating_ct,rating_tot,texture,company_id,weight_id,num_stashes,num_projects,num_comments
79218,3,"-1, -1, 1","[2, 5, 24]","[Nylon, Acrylic, Merino]","1, 1, -1","-1, -1, -1","[17, 28, 55]","[161212, 161211, 161210]",hikoo-by-skacel,HiKoo by skacel,Aran,FALSE,TRUE,Simpliworsted,,hikoo-by-skacel-simpliworsted,4.53,630,2854,plied,10236,1,1875,2874,13
86322,3,"-1, -1, -1","[5, 6, 1]","[Acrylic, Polyester, Cotton]","1, 1, -1","-1, -1, 1","[17, 23, 60]","[173392, 173391, 173390]",berroco,Berroco,Aran,FALSE,TRUE,Captiva™,,berroco-captivatm,4.04,180,728,,4,1,678,622,13
8773,3,"-1, -1, -1","[12, 1, 4]","[Linen, Cotton, Rayon]","-1, -1, 1","1, 1, -1","[15, 40, 45]","[9825, 9824, 18245]",wolle-rodel,Wolle Rödel,Aran,FALSE,TRUE,Borkum,FALSE,wolle-rdel-borkum,3.82,49,187,,578,1,91,146,1
16183,3,"1, -1, 1","[14, 5, 3]","[Alpaca, Acrylic, Wool]","-1, 1, -1","-1, -1, -1","[15, 35, 50]","[17035, 17034, 17033]",dive,di.Vé,Aran,FALSE,FALSE,Butterfly,FALSE,dive-butterfly-2,3.93,58,228,,658,1,209,197,2
8976,3,"1, -1, -1","[3, 1, 5]","[Wool, Cotton, Acrylic]","-1, -1, 1","-1, 1, -1","[15, 25, 60]","[10029, 10028, 10030]",sirdar,Sirdar,Aran,FALSE,TRUE,Denim Sport Aran,FALSE,sirdar-denim-sport-aran,4.1,142,582,,14,1,422,748,2
67806,3,"1, 1, 1","[3, 9, 7]","[Wool, Silk, Mohair]","-1, -1, -1","-1, -1, -1","[15, 25, 60]","[141805, 141806, 141804]",sandnes-garn,Sandnes Garn,Aran,FALSE,TRUE,Silk Mohair,,sandnes-garn-silk-mohair,4.21,123,518,Fluffy,638,1,441,681,2
101894,3,"1, 1, 1","[23, 9, 24]","[Yak, Silk, Merino]","-1, -1, -1","-1, -1, -1","[15, 20, 65]","[199184, 199183, 199182]",the-plucky-knitter,The Plucky Knitter,Aran,FALSE,FALSE,Traveler Aran,FALSE,the-plucky-knitter-traveler-aran,4.84,319,1543,,1002,1,3958,1649,4
108350,3,"-1, 1, -1","[6, 3, 5]","[Polyester, Wool, Acrylic]","1, -1, 1","-1, -1, -1","[14, 43, 43]","[209893, 209891, 209892]",sirdar,Sirdar,Aran,FALSE,FALSE,Giselle Aran,FALSE,sirdar-giselle-aran,3.92,49,192,plied,14,1,147,176,4
66167,3,"-1, 1, 1","[2, 7, 24]","[Nylon, Mohair, Merino]","1, -1, -1","-1, -1, -1","[14, 31, 55]","[139141, 139140, 139139]",lana-grossa,Lana Grossa,Aran,FALSE,FALSE,Windsor,FALSE,lana-grossa-windsor,4.44,66,293,,28,1,135,253,1
3206,3,"1, -1, 1","[13, 11, 24]","[Cashmere, Microfiber, Merino]","-1, 1, -1","-1, -1, -1","[12, 33, 55]","[5442, 5441, 5440]",debbie-bliss,Debbie Bliss,Aran,FALSE,TRUE,Cashmerino Aran,FALSE,debbie-bliss-cashmerino-aran,4.39,5215,22902,Plied,2,1,13442,24583,114
69341,3,"1, 1, 1","[13, 24, 14]","[Cashmere, Merino, Alpaca]","-1, -1, -1","-1, -1, -1","[10, 45, 45]","[144433, 144431, 144432]",lana-vida,Lana Vida,Aran,FALSE,FALSE,Hannah,FALSE,lana-vida-hannah,4.7,50,235,smooth,9199,1,100,182,2
5640,3,"-1, 1, 1","[11, 14, 24]","[Microfiber, Alpaca, Merino]","1, -1, -1","-1, -1, -1","[10, 45, 45]","[7263, 7264, 7265]",alpaca-with-a-twist,Alpaca with a Twist,Aran,FALSE,FALSE,Highlander,FALSE,alpaca-with-a-twist-highlander,4.71,447,2105,Plied,92,1,1010,1588,12
187,3,"1, 1, 1","[3, 9, 7]","[Wool, Silk, Mohair]","-1, -1, -1","-1, -1, -1","[10, 45, 45]","[307, 305, 306]",noro,Noro,Aran,FALSE,,Silk Garden,,noro-silk-garden,4.25,9470,40262,loosely plied,15,1,25676,44599,115
6037,3,"-1, -1, -1","[5, 2, 4]","[Acrylic, Nylon, Rayon]","1, 1, 1","-1, -1, -1","[10, 45, 45]","[7593, 7591, 7592]",online,ONline,Aran,FALSE,FALSE,Linie 43 Punta,FALSE,online-linie-43-punta,3.87,47,182,fluffy component,534,1,551,152,4
95699,3,"1, 1, 1","[9, 3, 14]","[Silk, Wool, Alpaca]","-1, -1, -1","-1, -1, -1","[10, 40, 50]","[189013, 189012, 189011]",mirasol-yarn,Mirasol Yarn,Aran,FALSE,FALSE,Hasa,FALSE,mirasol-yarn-hasa,4.13,55,227,plied,3754,1,327,166,1
5170,3,"1, -1, 1","[13, 11, 24]","[Cashmere, Microfiber, Merino]","-1, 1, -1","-1, -1, -1","[10, 35, 55]","[6893, 6892, 6894]",louisa-harding,Louisa Harding,Aran,FALSE,,Kashmir Aran,,louisa-harding-kashmir-aran,4.35,483,2099,Chainette,283,1,1856,1670,22
67995,3,"-1, 1, -1","[2, 3, 5]","[Nylon, Wool, Acrylic]","1, -1, 1","-1, -1, -1","[10, 25, 65]","[142154, 142153, 142152]",patons-uk,Patons UK,Aran,FALSE,TRUE,Colour Works Aran,,patons-uk-colour-works-aran,4.13,184,760,cable plied,4417,1,419,720,4
48882,3,"1, 1, 1","[10, 7, 3]","[Angora, Mohair, Wool]","-1, -1, -1","-1, -1, -1","[10, 25, 65]","[59146, 59145, 59144]",berroco,Berroco,Aran,FALSE,,Blackstone Tweed™,,berroco-blackstone-tweedtm,4.17,1133,4723,Plied,4,1,2967,4159,44
4181,3,"1, -1, 1","[3, 2, 10]","[Wool, Nylon, Angora]","-1, 1, -1","-1, -1, -1","[10, 20, 70]","[6070, 13281, 6071]",adriafil,Adriafil,Aran,FALSE,FALSE,Carezza ,FALSE,adriafil-carezza,4.54,123,558,,83,1,346,405,4
71899,3,"1, -1, 1","[10, 2, 24]","[Angora, Nylon, Merino]","-1, 1, -1","-1, -1, -1","[10, 10, 80]","[148811, 148812, 148813]",blue-moon-fiber-arts,Blue Moon Fiber Arts,Aran,FALSE,FALSE,Mopsy,FALSE,blue-moon-fiber-arts-mopsy,4.67,63,294,soft with soft halo,136,1,253,211,3
50888,3,"1, -1, 1","[13, 2, 24]","[Cashmere, Nylon, Merino]","-1, 1, -1","-1, -1, -1","[10, 10, 80]","[61869, 61870, 61868]",three-irish-girls,Three Irish Girls,Aran,FALSE,TRUE,Glenhaven CashMerino Worsted ,,three-irish-girls-glenhaven-cashmerino-worsted,4.82,157,757,plied,849,1,723,604,4
2303,2,"1, 1","[3, 14]","[Wool, Alpaca]","-1, -1","-1, -1","[None, None]","[3849, 3850]",lana-grossa,Lana Grossa,Aran,FALSE,FALSE,Baby Alpaca,FALSE,lana-grossa-baby-alpaca,4.48,75,336,,28,1,172,265,6
55531,2,"-1, -1","[2, 5]","[Nylon, Acrylic]","1, 1","-1, -1","[None, None]","[68562, 68563]",king-cole,King Cole,Aran,FALSE,FALSE,Comfort Aran,FALSE,king-cole-comfort-aran,4.31,51,220,,123,1,99,285,2
6290,2,"-1, 1","[2, 24]","[Nylon, Merino]","1, -1","-1, -1","[None, None]","[7790, 7791]",ggh,GGH,Aran,FALSE,FALSE,Bel Air,FALSE,ggh-bel-air,4.16,188,782,single ply,1,1,636,744,6
36450,2,"-1, -1","[2, 5]","[Nylon, Acrylic]","1, 1","-1, -1","[None, None]","[42477, 42478]",muench-yarns,Muench Yarns,Aran,FALSE,TRUE,Family,FALSE,muench-family,4.28,87,372,plied,27,1,266,352,8
14421,2,"1, 1","[3, 7]","[Wool, Mohair]","-1, -1","-1, -1","[None, 20]","[15140, 15141]",decadent-fibers,Decadent Fibers,Aran,FALSE,FALSE,Cookie Dough,FALSE,decadent-fibers-cookie-dough,4.33,43,186,Plied,1563,1,142,154,1
84515,2,"-1, -1","[2, 1]","[Nylon, Cotton]","1, -1","-1, 1","[9, 91]","[170350, 170349]",plymouth-yarn,Plymouth Yarn,Aran,FALSE,TRUE,Whitney,FALSE,plymouth-yarn-whitney,4.12,50,206,Bouclé,87,1,193,172,2
85994,2,"-1, -1","[4, 5]","[Rayon, Acrylic]","1, 1","-1, -1","[8, 92]","[259301, 172844]",lion-brand,Lion Brand,Aran,FALSE,TRUE,Vanna's Choice Tweeds,,lion-brand-vannas-choice-tweeds,4.01,471,1888,Plied,99,1,1066,2295,6
119453,2,"-1, -1","[4, 5]","[Rayon, Acrylic]","1, 1","-1, -1","[6, 94]","[228891, 228890]",lion-brand,Lion Brand,Aran,FALSE,,Heartland Tweed,,lion-brand-heartland-tweed,4.39,119,522,plied,99,1,324,609,1
69173,2,"-1, -1","[5, 2]","[Acrylic, Nylon]","1, 1","-1, -1","[50, 50]","[144177, 144178]",rico-design,Rico Design,Aran,FALSE,TRUE,Kids Classic Aran,FALSE,rico-design-kids-classic-aran,4.06,52,211,,3348,1,105,189,1
77026,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[50, 50]","[157475, 157476]",bergere-de-france,Bergère de France,Aran,FALSE,TRUE,Magic+,FALSE,bergere-de-france-magic-2,3.77,142,535,plied,587,1,424,656,6
6967,2,"-1, -1","[2, 5]","[Nylon, Acrylic]","1, 1","-1, -1","[50, 50]","[8325, 8326]",dark-horse-yarns,Dark Horse Yarns,Aran,FALSE,TRUE,Fantasy,FALSE,dark-horse-yarns-fantasy,3.96,696,2759,Plied,1098,1,2049,3540,32
35964,2,"1, 1","[9, 24]","[Silk, Merino]","-1, -1","-1, -1","[50, 50]","[41812, 41813]",diamond,Diamond,Aran,FALSE,,Luxury Collection Mulberry & Merino,,diamond-luxury-collection-mulberry--merino,4.28,201,861,singles,617,1,837,679,10
422,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[50, 50]","[694, 695]",lana-grossa,Lana Grossa,Aran,FALSE,TRUE,Basics Quick,FALSE,lana-grossa-basics-quick,3.4,45,153,plied,28,1,121,246,2
22906,2,"1, 1","[3, 14]","[Wool, Alpaca]","-1, -1","-1, -1","[50, 50]","[25325, 25326]",artesano,Artesano,Aran,FALSE,,Aran,,artesano-aran,4.64,692,3213,plied,401,1,1483,2669,14
4412,2,"1, 1","[14, 24]","[Alpaca, Merino]","-1, -1","-1, -1","[50, 50]","[6262, 6263]",blue-sky-alpacas,Blue Sky Alpacas,Aran,FALSE,,Worsted Hand Dyes,,blue-sky-alpacas-worsted-hand-dyes,4.71,873,4108,Plied,148,1,1984,3124,18
41275,2,"-1, -1","[1, 5]","[Cotton, Acrylic]","-1, 1","1, -1","[50, 50]","[49033, 49034]",baby-bee,Baby Bee,Aran,FALSE,TRUE,Hushabye Solid,FALSE,baby-bee-hushabye-solid,4.13,356,1471,plied,4516,1,674,1791,19
8738,2,"1, 1","[3, 7]","[Wool, Mohair]","-1, -1","-1, -1","[50, 50]","[9789, 9790]",farmhouse-yarns,Farmhouse Yarns,Aran,FALSE,FALSE,Roxanne's Mohair,FALSE,farmhouse-yarns-roxannes-mohair,3.82,33,126,1-ply,1022,1,170,161,1
99347,2,"-1, -1","[1, 5]","[Cotton, Acrylic]","-1, 1","1, -1","[50, 50]","[194923, 194924]",plymouth-yarn,Plymouth Yarn,Aran,FALSE,TRUE,Colorando,FALSE,plymouth-yarn-colorando,3.98,40,159,Plied,87,1,170,149,2
42668,2,"-1, -1","[1, 5]","[Cotton, Acrylic]","-1, 1","1, -1","[50, 50]","[51012, 51013]",baby-bee,Baby Bee,Aran,FALSE,TRUE,Hushabye Ombre,FALSE,baby-bee-hushabye-ombre,4.11,158,649,soft plied,4516,1,277,673,7
679,2,"1, 1","[9, 3]","[Silk, Wool]","-1, -1","-1, -1","[50, 50]","[1176, 1177]",lornas-laces,Lorna's Laces,Aran,FALSE,FALSE,Lion & Lamb Multi,FALSE,lornas-laces-lion--lamb-multi,4.61,524,2415,Single ply,38,1,1488,1738,10
46250,2,"1, 1","[9, 24]","[Silk, Merino]","-1, -1","-1, -1","[50, 50]","[55690, 55691]",twisted-fiber-art,Twisted Fiber Art,Aran,FALSE,,Catnip,,twisted-fiber-art-catnip,4.88,98,478,"Silky and shiny, single, moderate twist",236,1,329,291,3
106311,2,"1, 1","[9, 13]","[Silk, Cashmere]","-1, -1","-1, -1","[50, 50]","[206467, 206468]",artyarns,Artyarns,Aran,FALSE,FALSE,Ensemble 4,FALSE,artyarns-ensemble-4,4.75,32,152,"smooth, soft",66,1,126,137,10
2655,2,"-1, -1","[1, 11]","[Cotton, Microfiber]","-1, 1","1, -1","[50, 50]","[4538, 4539]",ggh,GGH,Aran,FALSE,TRUE,Samoa,FALSE,ggh-samoa,4.17,172,718,Plied ,1,1,592,700,3
3419,2,"1, 1","[9, 24]","[Silk, Merino]","-1, -1","-1, -1","[50, 50]","[10605, 10606]",sundara-yarn,Sundara Yarn,Aran,FALSE,FALSE,Aran Silky Merino,FALSE,sundara-yarn-aran-silky-merino,4.77,411,1960,,194,1,3005,1639,7
3563,2,"1, 1","[9, 24]","[Silk, Merino]","-1, -1","-1, -1","[50, 50]","[5632, 5633]",lang-yarns,Lang Yarns,Aran,FALSE,TRUE,Silk Dream,FALSE,lang-silk-dream,4.32,244,1053,single,75,1,678,827,9
55297,2,"1, 1","[9, 24]","[Silk, Merino]","-1, -1","-1, -1","[50, 50]","[68233, 68234]",posh-yarn,Posh Yarn,Aran,FALSE,,Sylvia Aran ,,posh-yarn-sylvia-aran,4.9,60,294,plied,229,1,250,195,1
5885,2,"1, 1","[14, 24]","[Alpaca, Merino]","-1, -1","-1, -1","[50, 50]","[7463, 7464]",rooster,Rooster,Aran,FALSE,FALSE,Almerino Aran,FALSE,rooster-almerino-aran,4.55,153,696,plied,836,1,332,540,6
48886,2,"1, -1","[3, 28]","[Wool, Tencel]","-1, -1","-1, 1","[50, 50]","[59152, 59153]",berroco,Berroco,Aran,FALSE,,Lustra,,berroco-lustra,3.77,919,3468,singles,4,1,3527,3397,67
3374,2,"-1, -1","[1, 5]","[Cotton, Acrylic]","-1, 1","1, -1","[50, 50]","[5851, 5852]",lion-brand,Lion Brand,Aran,FALSE,TRUE,Cotton-Ease ,,lion-brand-cotton-ease,4.11,5995,24632,"smooth, 4 ply",99,1,18085,39967,121
83036,2,"-1, -1","[8, 5]","[Metallic, Acrylic]","1, 1","-1, -1","[5, 95]","[167841, 167840]",zeeman,Zeeman,Aran,FALSE,FALSE,Sparkle,FALSE,zeeman-sparkle,3.2,46,147,plied,4122,1,214,338,2
68994,2,"1, 1","[7, 24]","[Mohair, Merino]","-1, -1","-1, -1","[5, 95]","[160839, 143879]",fonty,fonty,Aran,FALSE,TRUE,Super Tweed,FALSE,fonty-super-tweed,4.45,120,534,Plied,223,1,210,432,4
4920,2,"1, 1","[9, 3]","[Silk, Wool]","-1, -1","-1, -1","[5, 95]","[6665, 6664]",plymouth-yarn,Plymouth Yarn,Aran,FALSE,FALSE,Boku,FALSE,plymouth-yarn-boku,3.81,1031,3932,single with subtle sheen,87,1,2710,4138,61
106599,2,"-1, -1","[2, 5]","[Nylon, Acrylic]","1, 1","-1, -1","[5, 95]","[206909, 206908]",bernat,Bernat,Aran,FALSE,TRUE,Li'l Tots,,bernat-lil-tots,4.04,47,190,Plied,59,1,127,205,2
22159,2,"-1, 1","[5, 24]","[Acrylic, Merino]","1, -1","-1, -1","[49, 51]","[24359, 24360]",schoellerstahl,Schoeller+Stahl,Aran,FALSE,TRUE,Merino Mix,,schoellerstahl-merino-mix,4.28,167,715,plied,3,1,401,885,6
3910,2,"-1, -1","[5, 1]","[Acrylic, Cotton]","1, -1","-1, 1","[49, 51]","[5904, 5903]",plymouth-yarn,Plymouth Yarn,Aran,FALSE,TRUE,Jeannee Worsted,,plymouth-yarn-jeannee-worsted,4.2,856,3597,plied,87,1,2701,4020,31
22881,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[49, 51]","[26103, 26104]",alize,Alize,Aran,FALSE,TRUE,Lanagold Classic Solids,,alize-lanagold-classic-solids,4.09,195,798,plied ,398,1,369,1532,1
111611,2,"-1, 1","[5, 24]","[Acrylic, Merino]","1, -1","-1, -1","[48, 52]","[215545, 215544]",katia,Katia,Aran,FALSE,TRUE,Merino Aran,FALSE,katia-merino-aran,4.16,92,383,plied,30,1,168,427,2
51292,2,"-1, 1","[5, 24]","[Acrylic, Merino]","1, -1","-1, -1","[47, 53]","[62468, 62469]",lana-grossa,Lana Grossa,Aran,FALSE,FALSE,Cinque,FALSE,lana-grossa-cinque,4.24,213,904,Plied,28,1,452,931,6
2719,2,"-1, -1","[12, 1]","[Linen, Cotton]","-1, -1","1, 1","[47, 53]","[4641, 4640]",garnstudio,Garnstudio,Aran,FALSE,,DROPS Bomull-Lin,,garnstudio-drops-bomull-lin,3.87,365,1414,"smooth, 4 plies, z-twist",10430,1,1098,1480,19
66936,2,"-1, 1","[5, 3]","[Acrylic, Wool]","1, -1","-1, -1","[47, 53]","[140396, 140395]",rico-design,Rico Design,Aran,FALSE,TRUE,Tasai,FALSE,rico-design-tasai,4.17,78,325,,3348,1,144,254,5
20982,2,"-1, 1","[5, 3]","[Acrylic, Wool]","1, -1","-1, -1","[47, 53]","[22802, 22801]",katia,Katia,Aran,FALSE,TRUE,Azteca,,katia-azteca,4.21,559,2352,Plied,30,1,1045,2578,13
55527,2,"-1, 1","[5, 3]","[Acrylic, Wool]","1, -1","-1, -1","[47, 53]","[68556, 68555]",lion-brand,Lion Brand,Aran,FALSE,TRUE,Amazing,,lion-brand-amazing,3.98,3101,12346,Plied,99,1,9664,15267,138
2256,2,"-1, 1","[1, 24]","[Cotton, Merino]","-1, -1","1, -1","[47, 53]","[57601, 3748]",schulana,Schulana,Aran,FALSE,,Merino Cotton 90,,schulana-merino-cotton-90,4.45,62,276,plied,77,1,194,181,5
85660,2,"-1, -1","[5, 2]","[Acrylic, Nylon]","1, 1","-1, -1","[45, 55]","[172260, 172259]",cascade-yarns,Cascade Yarns,Aran,FALSE,TRUE,Cherub Aran Multis,,cascade-yarns-cherub-aran-multis,4.25,63,268,plied,19,1,164,279,2
81543,2,"-1, -1","[5, 2]","[Acrylic, Nylon]","1, 1","-1, -1","[45, 55]","[165223, 165222]",cascade-yarns,Cascade Yarns,Aran,FALSE,TRUE,Cherub Aran,FALSE,cascade-yarns-cherub-aran,4.21,323,1360,smooth plied,19,1,953,1601,8
59524,2,"1, 1","[9, 24]","[Silk, Merino]","-1, -1","-1, -1","[45, 55]","[74254, 74255]",fyberspates,Fyberspates,Aran,FALSE,,Scrumptious Aran,,fyberspates-scrumptious-aran,4.62,271,1251,Plied,266,1,766,824,10
7009,2,"-1, -1","[5, 1]","[Acrylic, Cotton]","1, -1","-1, 1","[45, 55]","[8366, 8365]",filtes-king,Filtes King,Aran,FALSE,FALSE,Kim,FALSE,filtes-king-kim,3.7,77,285,Chainette,584,1,384,273,3
13449,2,"-1, -1","[5, 1]","[Acrylic, Cotton]","1, -1","-1, 1","[45, 55]","[14251, 14250]",schachenmayr-smc,Schachenmayr SMC,Aran,FALSE,FALSE,Punto,FALSE,smc-schachenmayr-punto,4.02,214,860,cable plied,10423,1,559,946,2
117820,2,"1, 1","[24, 14]","[Merino, Alpaca]","-1, -1","-1, -1","[45, 55]","[226105, 226104]",blue-sky-alpacas,Blue Sky Alpacas,Aran,FALSE,,Extra,,blue-sky-alpacas-extra,4.86,291,1415,,148,1,703,1074,5
111070,2,"-1, 1","[6, 3]","[Polyester, Wool]","1, -1","-1, -1","[44, 56]","[214587, 214588]",yarn-bee,Yarn Bee,Aran,FALSE,,Ashley,,yarn-bee-ashley,3.98,41,163,,792,1,134,190,2
3510,2,"-1, -1","[5, 1]","[Acrylic, Cotton]","1, -1","-1, 1","[40, 60]","[5562, 5561]",phildar,Phildar,Aran,FALSE,TRUE,Aviso,,phildar-aviso,3.59,254,911,plied ,221,1,670,1123,6
7322,2,"-1, -1","[5, 1]","[Acrylic, Cotton]","1, -1","-1, 1","[40, 60]","[8626, 8625]",monoprix,Monoprix,Aran,FALSE,FALSE,Cotonina ,FALSE,monoprix-cotonina,3.49,35,122,,1597,1,67,159,2
55638,2,"1, 1","[29, 24]","[Camel, Merino]","-1, -1","-1, -1","[40, 60]","[68719, 68718]",lana-gatto,Lana Gatto,Aran,FALSE,FALSE,Camel Hair,FALSE,lana-gatto-camel-hair,4.7,86,404,extremely soft (extra fine merino),603,1,303,310,6
74445,2,"-1, -1","[5, 1]","[Acrylic, Cotton]","1, -1","-1, 1","[40, 60]","[153063, 153062]",wolle-rodel,Wolle Rödel,Aran,FALSE,TRUE,Cotton Plus,FALSE,wolle-rodel-cotton-plus,3.94,36,142,plied,578,1,65,141,1
8983,2,"-1, -1","[1, 5]","[Cotton, Acrylic]","-1, 1","1, -1","[40, 60]","[10035, 10036]",kraemer-yarns,Kraemer Yarns,Aran,FALSE,TRUE,Tatamy Tweed Worsted,FALSE,kraemer-yarns-tatamy-tweed-worsted,4.18,296,1238,plied,558,1,773,1262,11
39731,2,"-1, 1","[5, 3]","[Acrylic, Wool]","1, -1","-1, -1","[40, 60]","[47046, 47045]",wolle-rodel,Wolle Rödel,Aran,FALSE,FALSE,Rustikal Hauswolle,FALSE,wolle-rodel-rustikal-hauswolle,3.65,40,146,plied,578,1,71,163,3
62,2,"-1, -1","[5, 1]","[Acrylic, Cotton]","1, -1","-1, 1","[40, 60]","[78, 77]",rowan,Rowan,Aran,FALSE,TRUE,All Seasons Cotton,FALSE,rowan-all-seasons-cotton,4.25,1484,6312,Plied,5,1,4994,6419,23
26286,2,"-1, 1","[5, 3]","[Acrylic, Wool]","1, -1","-1, -1","[40, 60]","[29560, 29559]",lane-cervinia,Lane Cervinia,Aran,FALSE,,Le Fibre Nobili Val Gardena,,lane-cervinia-le-fibre-nobili-val-gardena,4.21,14,59,plied ,97,1,56,141,2
2603,2,"1, 1","[14, 24]","[Alpaca, Merino]","-1, -1","-1, -1","[40, 60]","[4441, 21052]",lily-chin,Lily Chin,Aran,FALSE,FALSE,Park Avenue,FALSE,lily-chin-park-avenue,3.95,39,154,"smooth, plied",117,1,113,143,3
15939,2,"1, 1","[9, 16]","[Silk, Llama]","-1, -1","-1, -1","[40, 60]","[16749, 16750]",plymouth-yarn,Plymouth Yarn,Aran,FALSE,FALSE,Royal Llama Silk,FALSE,plymouth-yarn-royal-llama-silk,4.43,361,1600,,87,1,1451,1230,17
122430,2,"-1, 1","[5, 3]","[Acrylic, Wool]","1, -1","-1, -1","[40, 60]","[234012, 234011]",sirdar,Sirdar,Aran,FALSE,TRUE,Wool Rich Aran,,sirdar-wool-rich-aran,4,32,128,,14,1,103,159,2
7394,2,"1, 1","[7, 3]","[Mohair, Wool]","-1, -1","-1, -1","[40, 60]","[8687, 8686]",green-mountain-spinnery,Green Mountain Spinnery,Aran,FALSE,FALSE,Green Mountain Green,FALSE,green-mountain-spinnery-green-mountain-green,4.87,55,268,2 ply,224,1,141,228,1
12814,2,"-1, 1","[5, 24]","[Acrylic, Merino]","1, -1","-1, -1","[40, 60]","[13619, 13618]",online,ONline,Aran,FALSE,TRUE,Linie 20 Cora (Solids),,online-linie-20-cora-solids,4.1,139,570,plied,534,1,350,650,2
52270,2,"1, 1","[14, 24]","[Alpaca, Merino]","-1, -1","-1, -1","[40, 60]","[64611, 63936]",louisa-harding,Louisa Harding,Aran,FALSE,FALSE,Thistle,FALSE,louisa-harding-thistle,4.6,361,1661,"Plied, fluffy",283,1,1060,1200,12
2055,2,"-1, -1","[21, 5]","[Other, Acrylic]","-1, 1","-1, -1","[4, 96]","[215190, 3426]",red-heart,Red Heart,Aran,FALSE,TRUE,Super Saver Fleck,FALSE,red-heart-super-saver-fleck,3.66,779,2848,plied,108,1,1959,4326,5
52097,2,"-1, 1","[5, 3]","[Acrylic, Wool]","1, -1","-1, -1","[37, 63]","[63718, 63719]",patons-uk,Patons UK,Aran,FALSE,TRUE,Wool Blend Aran,,patons-uk-wool-blend-aran,3.75,256,961,plied,4417,1,467,1025,9
81242,2,"-1, -1","[26, 1]","[Hemp, Cotton]","-1, -1","1, 1","[35, 65]","[164720, 164719]",lion-brand,Lion Brand,Aran,FALSE,TRUE,Martha Stewart Crafts Cotton Hemp,FALSE,lion-brand-martha-stewart-crafts-cotton-hemp,3.24,157,509,plied,99,1,888,648,23
58406,2,"1, 1","[14, 3]","[Alpaca, Wool]","-1, -1","-1, -1","[35, 65]","[72631, 72630]",garnstudio,Garnstudio,Aran,FALSE,,DROPS Nepal,,garnstudio-drops-nepal,4.45,2611,11625,plied,10430,1,8556,17582,58
5177,2,"-1, -1","[11, 1]","[Microfiber, Cotton]","1, -1","-1, 1","[35, 65]","[6899, 6898]",jo-sharp,Jo Sharp,Aran,FALSE,,Desert Garden Aran Cotton,,jo-sharp-desert-garden-aran-cotton,3.52,187,659,Plied,161,1,855,783,18
79001,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[30, 70]","[160858, 160857]",red-heart,Red Heart,Aran,FALSE,FALSE,Boutique Treasure,FALSE,red-heart-boutique-treasure,3.89,599,2332,smooth,108,1,1442,2750,30
28382,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[30, 70]","[32207, 69929]",universal-yarn,Universal Yarn,Aran,FALSE,TRUE,Classic Shades,FALSE,universal-yarn-classic-shades,3.91,996,3897,single ply,317,1,2742,3916,57
35332,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[30, 70]","[41025, 41024]",sirdar,Sirdar,Aran,FALSE,TRUE,Click Aran with Wool,FALSE,sirdar-click-aran-with-wool,3.97,217,862,Plied,14,1,338,719,6
7446,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[30, 70]","[8733, 8734]",king-cole,King Cole,Aran,FALSE,FALSE,Fashion Aran,FALSE,king-cole-fashion-aran,3.97,200,794,,123,1,310,1021,3
19613,2,"-1, 1","[2, 3]","[Nylon, Wool]","1, -1","-1, -1","[30, 70]","[21034, 21035]",svarta-faret,Svarta Fåret,Aran,FALSE,TRUE,Raggsocksgarn,FALSE,svarta-faret-raggsocksgarn,3.79,107,406,plied,3604,1,360,744,2
35644,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[30, 70]","[41442, 41443]",punta-yarns,Punta Yarns,Aran,FALSE,TRUE,Lava Hand Painted,FALSE,punta-del-este-yarns-lava-hand-painted,3.98,43,171,,1272,1,119,138,1
99097,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[30, 70]","[194450, 194449]",bernat,Bernat,Aran,FALSE,TRUE,Sheep(ish),,bernat-sheepish,3.52,268,944,roving,59,1,1146,1403,24
2855,2,"1, 1","[3, 7]","[Wool, Mohair]","-1, -1","-1, -1","[30, 70]","[4848, 4847]",brown-sheep,Brown Sheep,Aran,FALSE,,Handpaint Originals,,brown-sheep-handpaint-originals,4.09,214,875,singles,125,1,1754,816,8
110536,2,"1, -1","[3, 5]","[Wool, Acrylic]","-1, 1","-1, -1","[30, 70]","[213711, 213710]",bernat,Bernat,Aran,FALSE,TRUE,Sheep(ish) Stripes,,bernat-sheepish-stripes,3.71,45,167,roving,59,1,185,228,5
