yarn_id,num_fibers,fiber_type,company_name,weight_name,machine_washable,yarn_name,permalink,rating_avg,pill_rank,split_rank
79565,0,[Wool],Renaissance Dyeing,Fingering,0,4 ply Organic Poll Dorset ,renaissance-dyeing-4-ply-organic-poll-dorset,4.55,0.682315825,0.804280218
79588,1,"[Cotton, Acrylic]",100Farbspiele,Fingering,0,Lace 4-fädig,100farbspiele-lace-4-fadig,4.5,0.144550717,0.309181236
79637,1,"[Nylon, Merino]",Crystal Palace Yarns,Worsted,1,Mendocino,crystal-palace-yarns-mendocino,4.35,0.467672093,0.443166352
79670,0,[Merino],Phydeaux Yarn,Light Fingering,1,Beurre:  Superwash Fingering Merino Wool,phydeaux-yarn-beurre-superwash-fingering-merino-wool,4.68,0.507261894,0.509393575
79678,1,"[Alpaca, Wool]",Classic Elite Yarns,Worsted,0,MountainTop Vista,classic-elite-yarns-mountaintop-vista,4.5,0.640445227,0.688084401
79679,0,[Wool],Classic Elite Yarns,Worsted,0,MountainTop Crestone,classic-elite-yarns-mountaintop-crestone,4.28,0.595900471,0.671309985
79702,1,"[Bamboo, Alpaca]",Classic Elite Yarns,Fingering,0,MountainTop Vail,classic-elite-yarns-mountaintop-vail,4.68,0.433554542,0.480349621
79704,1,"[Alpaca, Merino]",Classic Elite Yarns,Super Bulky,0,Toboggan,classic-elite-yarns-toboggan,4.66,0.798780145,0.672007201
79763,1,"[Nylon, Merino]",sparkleduck,Fingering,1,Spirit,sparkleduck-spirit,4.82,0.491790316,0.613659392
79807,1,"[Nylon, Merino]",Fibernymph Dye Works,Fingering,1,Bounce,fibernymph-dye-works-bounce,4.81,0.694717531,0.729410664
79871,1,"[Nylon, Alpaca, Wool]",Easyknits.co.uk,Fingering,0,Big Boy ,easyknitscouk-big-boy,4.46,0.446798171,0.469510213
79942,1,"[Other, Nylon, Merino]",I Knit or Dye,Fingering,1,Ziggy Stardust 4ply/sock,i-knit-or-dye-ziggy-stardust-4ply-sock,4.69,0.464458162,0.561336526
79950,1,"[Polyester, Other, Silk, Merino]",Louisa Harding,DK,0,Grace Hand Beaded,louisa-harding-yarns-grace-hand-beaded,4.21,0.104132302,0.053502609
80001,0,[Merino],Lang Yarns,Lace,1,Merino 400 lace,lang-yarns-merino-400-lace,4.32,0.645916407,0.768114926
80004,0,[Wool],Cleckheaton,DK,,California 8ply,cleckheaton-california-8ply,3.92,0.495717291,0.550825429
80035,1,"[Nylon, Merino]",Katia,Fingering,1,Darling,katia-darling,4.15,0.502336559,0.578129951
80161,1,"[Mohair, Nylon, Wool]",Rowan,DK,,Colourspun,rowan-colourspun,4.28,0.503097081,0.555301575
80185,1,"[Acrylic, Merino, Alpaca]",Filatura Di Crosa,DK,,Golden Line Alpaca,filatura-di-crosa-golden-line-alpaca,4.42,0.471230253,0.442207576
80219,1,"[Wool, Mohair, Acrylic]",Rico Design,Lace,0,Fashion Romance,rico-design-fashion-romance,3.56,0.359712108,0.365541347
80221,0,[Merino],Wandering Wool,Fingering,1,Rock Creek Sock,wandering-wool-rock-creek-sock,4.72,0.774059189,0.895984171
80257,0,[Tencel],Prism,Lace,,Delicato Layers,prism-delicato-layers,4.39,0.317233893,0.389843025
80286,1,"[Nylon, Acrylic]",Mary Maxim,DK,1,Ultra Mellowspun DK,mary-maxim-ultra-mellowspun-dk,4.24,0.631162726,0.790065362
80293,0,[Merino],Debbie Bliss,Bulky,1,Rialto Chunky,debbie-bliss-rialto-chunky,4.42,0.757562007,0.816694123
80294,1,"[Wool, Acrylic]",King Cole,Bulky,0,Riot Chunky,king-cole-riot-chunky,4.11,0.487245394,0.355896445
80383,1,"[Nylon, Wool]",Lana Grossa,Fingering,1,Meilenweit Hermes,lana-grossa-meilenweit-hermes,4.17,0.449998434,0.586063678
80416,1,"[Other, Wool]",Knit Picks,Worsted,0,Wool of the Andes Tweed,knit-picks-wool-of-the-andes-tweed,4.45,0.466795982,0.421522267
80447,0,[Wool],Rowan,DK,,Tweed,rowan-tweed,4.16,0.445445592,0.439262662
80448,0,[Wool],Rowan,Fingering,,Fine Tweed,rowan-fine-tweed,4.37,0.420753439,0.486690654
80451,1,"[Cashmere, Nylon, Merino]",The Uncommon Thread,Worsted,1,Lush Worsted,the-uncommon-thread-lush-worsted,4.87,0.598006811,0.607159768
80506,0,[Merino],Malabrigo Yarn,Sport,0,Superfine Merino,malabrigo-yarn-superfine-merino,4.84,0.634682102,0.725990054
80513,1,"[Silk, Wool]",Araucania,Aran,0,Rinihue,araucania-rinihue,3.88,0.529332023,0.536671162
80514,1,"[Acrylic, Wool]",Debbie Bliss,Bulky,0,Riva,debbie-bliss-riva,4.23,0.265505825,0.184434016
80515,0,[Merino],Ella Rae,Worsted,1,Lace Merino Worsted,ella-rae-lace-merino-worsted,4.7,0.541672873,0.550679963
80549,0,[Wool],Colinette,Bulky,0,Calligraphy,colinette-calligraphy,4.6,0.632117267,0.662793587
80633,1,"[Silk, Merino]",Phydeaux Yarn,Fingering,0,Soie: Silk Merino Fingering Weight,phydeaux-yarn-soie-silk-merino-fingering-weight,4.86,0.690091627,0.770146017
80696,1,"[Angora, Merino, Llama]",Mirasol Yarn,DK,0,Tuhu,mirasol-yarn-tuhu,4.65,0.425002294,0.44417295
80751,1,"[Silk, Cashmere, Merino]",Anzula,Fingering,,Dreamy,anzula-dreamy,4.84,0.584537137,0.554254086
80761,1,"[Nylon, Alpaca]",Rowan,Super Bulky,,Alpaca Chunky,rowan-alpaca-chunky,4.56,0.428476044,0.445168879
80796,0,[Wool],Jarol ,Aran,1,Pure British Wool Aran,jarol-pure-british-wool-aran,4.29,0.972369936,0.875624468
80855,1,"[Cotton, Acrylic]",100Farbspiele,Fingering,,Unikatwolle 4-fädig,100farbspiele-unikatwolle-4-fadig,4.55,0.14626147,0.302373511
80902,0,[Wool],Knitlob's Lair,Aran,,Pohjan Akka,knitlobs-lair-pohjan-akka,4.81,0.535562391,0.510710154
80908,1,"[Mohair, Silk, Merino]",Lang Yarns,Aran,0,Nobile,lang-yarns-nobile,4.59,0.417217408,0.416293158
80944,1,"[Metallic, Nylon, Merino]",Knit Picks,Fingering,1,Stroll Glimmer,knit-picks-stroll-glimmer,4.39,0.397962777,0.400217825
80956,1,"[Wool, Acrylic]",Schachenmayr SMC,Worsted,1,Northern Worsted with Wool,smc-northern-worsted-with-wool,3.93,0.688855939,0.755758279
80957,0,[Wool],Jojoland,Bulky,1,Fantasia,jojoland-fantasia,4.42,0.720761657,0.814568115
81033,1,"[Cotton, Merino]",ONION knit,Worsted,,Organic Cotton+Merino Wool,onion-knit-organic-cottonmerino-wool,4.41,0.590205423,0.541070049
81037,1,"[Silk, Cashmere, Merino]",Zen Yarn Garden,Fingering,0,Serenity Silk Single,zen-yarn-garden-serenity-silk-single,4.8,0.460490953,0.48993082
81045,0,[Wool],Filatura Di Crosa,Aran,1,Charly,filatura-di-crosa-charly,4.11,0.730503428,0.84232293
81107,0,[Merino],Wendy,Bulky,1,Merino Chunky,wendy-merino-chunky,4.38,0.960745246,0.833633325
81123,0,[Wool],Knitwhits Freia Handpaints,Worsted,0,Freia Ombré Worsted,knitwhits-freia-handpaints-freia-ombre-worsted,4.58,0.502702255,0.490959632
81124,0,[Wool],Knitwhits Freia Handpaints,Sport,,Freia Ombré Sport,knitwhits-freia-handpaints-freia-ombre-sport,4.58,0.409492771,0.438519729
81242,1,"[Hemp, Cotton]",Lion Brand,Aran,1,Martha Stewart Crafts Cotton Hemp,lion-brand-martha-stewart-crafts-cotton-hemp,3.24,0.395186481,0.623386428
81272,1,"[Other, Wool, Acrylic]",Rico Design,Bulky,0,Creative Galaxy Chunky,rico-design-creative-galaxy-chunky,4.21,0.169827097,0.10327135
81283,1,"[Wool, Acrylic]",James C. Brett,Bulky,1,Passion,james-c-brett-passion,4.14,0.515252945,0.488307894
81329,1,"[Nylon, Acrylic]",Bernat,Aran,1,Giggles,bernat-giggles,4.17,0.481475903,0.655859363
81338,0,[Wool],Alize,Worsted,0,Ecolana,alize-ecolana,4.19,0.502641611,0.490856889
81373,0,[Wool],Hobby Lobby,Aran,,I Love This Wool! Naturals ,hobby-lobby-i-love-this-wool-naturals,3.99,0.730475112,0.843438709
81383,1,"[Nylon, Cashmere, Merino]",Dream in Color,Worsted,1,Classy with Cashmere,dream-in-color-classy-with-cashmere,4.76,0.593746904,0.650490639
81403,0,[Merino],The Copper Corgi Fiber Studio,Fingering,1,Savannah Sock,the-copper-corgi-fiber-studio-savannah-sock,4.71,0.798612409,0.980207387
81423,0,[Wool],Kampes,Sport,0,2-trådigt ullgarn,kampes-2-tradigt-ullgarn,4.13,0.427432257,0.471958104
81441,1,"[Nylon, Wool]",Lana Grossa,Fingering,1,Meilenweit Magico II,lana-grossa-meilenweit-magico-ii,4.01,0.630756638,0.790506425
81471,0,[Merino],Desert Vista Dyeworks,Light Fingering,,Voir,desert-vista-dyeworks-voir,4.61,0.656696751,0.746911438
81472,1,"[Nylon, Merino]",Desert Vista Dyeworks,Fingering,,Viso,desert-vista-dyeworks-viso,4.74,0.609794787,0.566219281
81494,0,[Merino],Indie Dyer,Fingering,1,Supersock Select,indie-dyer-supersock-select,4.61,0.830998544,0.950237915
81518,1,"[Nylon, Wool]",Knitwhits Freia Handpaints,Lace,1,Freia Ombré Lace,knitwhits-freia-handpaints-freia-ombre-lace,4.42,0.611898802,0.645647368
81541,1,"[Acrylic, Nylon]",Cascade Yarns,DK,1,Cherub DK,cascade-yarns-cherub-dk,4.05,0.274880625,0.450892134
81543,1,"[Acrylic, Nylon]",Cascade Yarns,Aran,1,Cherub Aran,cascade-yarns-cherub-aran,4.21,0.285421786,0.363663871
81559,1,"[Rayon, Acrylic]",Lion Brand,Super Bulky,1,Hometown USA Tweeds,lion-brand-hometown-usa-tweeds,4.23,0.396456671,0.532218368
81567,1,"[Silk, Polyester, Mohair]",Schulana,Lace,,Kid-Paillettes,schulana-kid-paillettes,4.63,0.498188629,0.564585296
81628,1,"[Silk, Cashmere, Merino]",Tanis Fiber Arts,Fingering,,Red Label Cash Silk Single,tanis-fiber-arts-red-label-cash-silk-single,4.86,0.460446004,0.489856352
81703,1,"[Silk, Llama]",Aslan Trends,Worsted,0,King Baby Llama & Mulberry Silk,aslan-trends-king-baby-llama--mulberry-silk,4.57,0.699130739,0.808934809
81714,1,"[Mohair, Nylon, Acrylic]",Queensland Collection,Lace,0,Caracara,queensland-collection-caracara,3.84,0.425334881,0.407933751
81720,1,"[Merino, Nylon]",Knit Picks,Bulky,1,Biggo,knit-picks-biggo,4.3,0.715836799,0.752558329
81769,0,[Cotton],DMC Creative World,Fingering,1,Petra Crochet Cotton 3,dmc-petra-crochet-cotton-3,4.57,0.236808074,0.50579907
81793,1,"[Cashmere, Alpaca, Merino]",Lana Grossa,Aran,0,Cardato,lana-grossa-cardato,4.52,0.705234546,0.658971182
81983,1,"[Other, Nylon, Merino]",Fibernymph Dye Works,Fingering,1,Bedazzled,fibernymph-dye-works-bedazzled,4.81,0.283175059,0.325250073
82003,0,[Polyester],Yarn Bee,Bulky,0,First Love,yarn-bee-first-love,3.82,0.361581653,0.39131269
82030,1,"[Silk, Wool]",Knitted Wit,DK,0,Polwarth Shimmer,knitted-wit-polwarth-shimmer,4.71,0.485402299,0.518348884
82070,0,[Merino],Graine de laine,DK,1,Physalis,graine-de-laine-physalis,4.87,0.621920843,0.630934813
82087,1,"[Acrylic, Alpaca, Wool]",Four Seasons Gründl,Aran,0,Bayonne,four-seasons-grundl-bayonne,2.9,0.254735243,0.209643372
82101,1,"[Silk, Merino]",Zitron,Sport,1,Kimono,zitron-kimono,4.49,0.747323106,0.826203767
82144,1,"[Other, Wool, Acrylic]",Kirkton House,Aran,1,Rustic Aran,kirkton-house-rustic-aran,4.09,0.467681871,0.465395461
82149,1,"[Merino, Silk]",Northbound Knitting,Fingering,1,Merino/Silk Fingering,northbound-knitting-merino-silk-fingering,4.65,0.667202968,0.731780335
82169,0,[Wool],Knit Collage,Bulky,,Sister yarn,knit-collage-sister-yarn,4.68,0.496077035,0.466129995
82170,0,[Silk],Knit Collage,Worsted,,Stargazer Silk & Sequin ,knit-collage-stargazer-silk--sequin,4.53,0.411095732,0.373644875
82183,1,"[Silk, Mohair]",WalkCollection,Lace,,KidMohair Lace,walkcollection-kidmohair-lace,4.88,0.407968506,0.436630382
82196,1,"[Silk, Mohair]",Rowan,Lace,0,Kidsilk Haze Stripe,rowan-kidsilk-haze-stripe,4.57,0.50098239,0.621564494
82209,1,"[Wool, Acrylic, Bamboo]",Sirdar,Super Bulky,1,Big Bamboo,sirdar-big-bamboo,4.06,0.416981263,0.398809162
82228,1,"[Nylon, Wool]",Lang Yarns,Fingering,1,Mille Colori Socks & Lace,lang-yarns-mille-colori-socks--lace,4,0.468340752,0.553790033
82243,0,[Wool],Cascade Yarns,Light Fingering,,Cascade 220® Fingering,cascade-yarns-cascade-220-fingering,4.25,0.600259041,0.70156237
82346,1,"[Acrylic, Wool, Rayon]",Universal Yarn,Bulky,,Bamboo Bloom Handpaints ,universal-yarn-bamboo-bloom-handpaints,4.53,0.197602088,0.129692987
82375,1,"[Nylon, Wool]",Lana Grossa,Fingering,1,Meilenweit Doppio,lana-grossa-meilenweit-doppio,4.35,0.448509835,0.461454832
82417,0,[Merino],ColourMart,DK,,Extra Fine Merino 18/48NM Heavy  DK,colourmart-extra-fine-merino-18-48nm-heavy-dk,4.73,0.612171006,0.66779553
82424,1,"[Polyester, Wool, Acrylic]",Premier Yarns,DK,,Deborah Norville Fashion Jeweltones,premier-yarns-deborah-norville-fashion-jeweltones,3.75,0.428706272,0.375609528
82426,1,"[Nylon, Acrylic]",Patons North America,Worsted,1,Pirouette,patons-north-america-pirouette,3.81,0.292807381,0.453530793
82442,1,"[Cotton, Rayon, Linen]",Permin,Fingering,0,Scarlet,permin-scarlet,3.95,0.319334787,0.517531636
82443,1,"[Nylon, Acrylic, Wool]",Jarol ,Fingering,1,Heritage 4 Ply,jarol-heritage-4-ply,4.04,0.511983058,0.676655329
82507,1,"[Bison, Wool]",Knitting Rose Yarns,Fingering,1,Budding Tracks Sock ,knitting-rose-yarns-budding-tracks-sock,4.52,0.801213781,0.957208489
82617,1,"[Nylon, Wool]",maARTens ART Kunterbunt,Fingering,1,Sockenwolle 4 fach Wool/Nylon,maartens-art-kunterbunt-sockenwolle-4-fach-wool-nylon,4.91,0.649763165,0.684004727
82669,1,"[Metallic, Silk, Mohair]",Debbie Bliss,Lace,,Party Angel,debbie-bliss-party-angel,4.41,0.386212708,0.376538409
82751,0,[Alpaca],Purl Alpaca Designs,Worsted,,Medium,purl-alpaca-designs-medium,4.73,0.617092462,0.661711931
82770,1,"[Merino, Acrylic]",Kraemer Yarns,Bulky,1,Perfection Chunky,kraemer-yarns-perfection-chunky,4.36,0.664180562,0.689826092
82806,1,"[Wool, Nylon, Angora]",Pickles,DK,0,Angora,pickles-angora,3.95,0.577457873,0.641487925
82937,1,"[Cashmere, Merino]",ColourMart,DK,,"Cashmere/Merino 2/6NM 5/95 ""Bulky Wool"" DK Weight",colourmart-cashmere-merino-2-6nm-5-95-bulky-wool-dk-weight,4.58,0.4531709,0.432121864
83036,1,"[Metallic, Acrylic]",Zeeman,Aran,0,Sparkle,zeeman-sparkle,3.2,0.377014055,0.401170088
83119,1,"[Angora, Tencel, Rayon]",Filace Biagoli,Lace,,Lucca,filace-lucca,4.12,0.224609562,0.167539177
83287,0,[Alpaca],Purl Alpaca Designs,Sport,,Fine,purl-alpaca-designs-fine,4.52,0.643081971,0.703703268
83309,0,[Silk],Sweaterkits,DK,,Silk Jewel,sweaterkits-silk-jewel,4.05,0.667393137,0.720779903
83323,0,[Alpaca],Wolle Rödel,DK,,Baby Alpaka ,wolle-rodel-baby-alpaka,4.55,0.367482159,0.328237885
83334,1,"[Other, Acrylic, Wool]",Marks & Kattens,Fingering,,Fame Trend Paljett,marks--kattens-fame-trend-paljett,3.83,0.363301695,0.407065777
83430,0,[Merino],madelinetosh,DK,1,DK Twist,madelinetosh-dk-twist,4.83,0.676142301,0.767940891
83459,1,"[Metallic, Mohair, Nylon]",Louisa Harding,Light Fingering,0,Simonetta,louisa-harding-simonetta,4.06,0.172526984,0.107210699
83470,1,"[Alpaca, Wool]",Mirasol Yarn,Bulky,0,Kutama,mirasol-yarn-kutama,4.22,0.646546614,0.656733758
83553,0,[Wool],Brown Sheep,Bulky,0,Nature Spun Chunky,brown-sheep-nature-spun-chunky,4.54,0.617070022,0.698678795
83555,1,"[Nylon, Wool]",Patons North America,Fingering,1,Kroy Socks Ragg Shades,patons-north-america-kroy-socks-ragg-shades,4.31,0.612189761,0.667577277
83559,1,"[Nylon, Wool]","Knit One, Crochet Too",Light Fingering,1,Ty-Dy Sock Skinny Stripes,knit-one-crochet-too-ty-dy-sock-skinny-stripes,4.04,0.557208356,0.570704707
83566,0,[Merino],Graine de laine,Fingering,1,Pimprenelle,graine-de-laine-pimprenelle,4.75,0.644640595,0.699395063
83570,1,"[Nylon, Wool]",Lang Yarns,Sport,1,Jawoll Magic 6-fach,lang-yarns-jawoll-magic-6-fach,4.2,0.590847872,0.620834055
83620,1,"[Acrylic, Merino]",Katia,Bulky,1,Maxi Merino,katia-maxi-merino,4.2,0.373730967,0.344275445
83627,0,[Merino],Pagewood Farm,Super Bulky,0,U-Knitted Nations Swagger,pagewood-farm-u-knitted-nations-swagger,4.65,0.492792348,0.446339911
83655,1,"[Alpaca, Merino]",Cascade Yarns,Aran,0,Cloud,cascade-yarns-cloud,4.54,0.635323214,0.694088626
83657,1,"[Merino, Acrylic]",Cascade Yarns,Worsted,1,Pacific® Multis,cascade-yarns-pacific-multis,4.32,0.506976816,0.473655838
83658,1,"[Silk, Merino]",Cascade Yarns,Fingering,,Heritage Silk Paints,cascade-yarns-heritage-silk-paints,4.65,0.772711417,0.811072917
83659,1,"[Silk, Merino]",Cascade Yarns,Sport,,Venezia Sport,cascade-yarns-venezia-sport,4.62,0.670125062,0.701864871
83703,0,[Wool],Brooklyn Tweed,Fingering,,LOFT,brooklyn-tweed-loft,4.22,0.748062342,0.913904573
83741,1,"[Cotton, Merino]",Holst Garn,Light Fingering,1,Coast - Uld/Bomuld,holst-garn-coast---uld-bomuld,4.58,0.56321356,0.712865113
83780,1,"[Alpaca, Wool]",Misti Alpaca,Worsted,0,Qolla Worsted,misti-alpaca-qolla-worsted,4.67,0.458685108,0.426514345
83803,1,"[Wool, Cashmere, Angora]",Noro,Fingering,0,Shiraito,noro-shiraito,4.41,0.504158372,0.596836369
83813,0,[Wool],Erika Knight ,Super Bulky,,Maxi Wool,erika-knight-maxi-wool,4.48,0.664757554,0.779248487
83910,1,"[Acrylic, Merino]",ONline,Bulky,1,Linie 55 Montego,online-linie-55-montego,4.38,0.554804192,0.567028405
83951,1,"[Nylon, Wool]",Lana Grossa,Fingering,1,Meilenweit Grigio,lana-grossa-meilenweit-grigio,3.89,0.644817375,0.687199452
83972,1,"[Alpaca, Acrylic]",Premier Yarns,Aran,,Deborah Norville Alpaca Dance,premier-yarns-deborah-norville-alpaca-dance,3.91,0.554387137,0.546093857
83978,1,"[Silk, Cashmere, Merino]",Zen Yarn Garden,Light Fingering,1,Serenity Silk +,zen-yarn-garden-serenity-silk-,4.82,0.493372327,0.535641269
83997,0,[Wool],Eden Cottage Yarns,DK,1,Bowland DK,eden-cottage-yarns-bowland-dk,4.81,0.731860125,0.871756216
84086,1,"[Silk, Cashmere]",Artyarns,DK,0,Ensemble Glitter Light,artyarns-ensemble-glitter-light,4.65,0.612628601,0.704968162
84090,1,"[Merino, Other]",Anzula,Light Fingering,1,Milky Way,anzula-milky-way,4.36,0.472688887,0.511866044
84152,1,"[Merino, Acrylic]",Cascade Yarns,Bulky,1,Pacific® Chunky,cascade-yarns-pacific-chunky,4.15,0.537871837,0.565273343
84159,1,"[Silk, Merino]",Grignasco,Cobweb,0,Merinosilk 25,grignasco-merinosilk-25,4.47,0.628465618,0.746626706
84174,1,"[Nylon, Bamboo, Merino]",Anzula,Fingering,1,Haiku,anzula-haiku,4.64,0.325873299,0.433053928
84297,0,[Merino],Fiddle Knits,Fingering,0,Polka,fiddle-knits-polka,4.6,0.758573791,0.853712508
84373,0,[Wool],Quince & Co.,Fingering,,Finch,quince--co-finch,4.74,0.780424152,0.894991695
84410,1,"[Cashmere, Nylon, Merino]",The Uncommon Thread,Fingering,1,Lush Twist,the-uncommon-thread-lush-twist,4.84,0.616647831,0.650440668
84556,1,"[Mohair, Silk]",Artyarns,DK,0,Rhapsody Light,artyarns-rhapsody-light,4.73,0.374382029,0.432362282
84559,0,[Silk],Artyarns,DK,0,Beaded Silk & Sequins Light,artyarns-beaded-silk--sequins-light,4.67,0.362427456,0.351304214
84615,1,"[Nylon, Wool]",Limmo-design,Fingering,1,Handfärgat Sockgarn,limmo-design-handfargat-sockgarn,4.62,0.675895068,0.729347863
84670,1,"[Metallic, Mohair, Wool, Acrylic]",Alize,Lace,0,Angora Gold Simli,alize-angora-gold-simli,4.17,0.409115953,0.417087273
84712,0,[Wool],Skeinz,DK,1,Urban MW DK,skeinz-urban-mw-dk,4.4,0.560753301,0.601394453
84886,1,"[Silk, Cashmere, Merino]",Spirit Trail Fiberworks,Worsted,0,Verdande,spirit-trail-fiberworks-verdande,4.94,0.435930939,0.484360565
84899,1,"[Merino, Cotton]",Grignasco,DK,0,Springfield Vintage,grignasco-springfield-vintage,4.55,0.583214473,0.660007754
84979,1,"[Silk, Alpaca]",Malabrigo Yarn,Lace,,Silkpaca,malabrigo-yarn-silkpaca,4.65,0.564993942,0.671976245
85153,1,"[Nylon, Cashmere, Merino]",The Verdant Gryphon ,Sport,1,Bugga!,the-verdant-gryphon-bugga,4.82,0.439241022,0.407443448
85213,1,"[Soy, Wool]",Netto,Aran,0,soyagarn,netto-soyagarn,3.17,0.26872262,0.223666564
85299,0,[Merino],The Verdant Gryphon ,DK,1,Traveller ,the-verdant-gryphon-traveller,4.86,0.565496635,0.585006432
85300,0,[Merino],The Verdant Gryphon ,Lace,0,Mithril,the-verdant-gryphon-mithril,4.79,0.643227159,0.736377557
85301,0,[Merino],The Verdant Gryphon ,Fingering,1,Eidos,the-verdant-gryphon-eidos,4.71,0.927298956,0.966944971
85434,0,[Merino],Hazel Knits,Worsted,,Cadence,hazel-knits-cadence,4.85,0.732927926,0.772258166
85438,1,"[Acrylic, Cotton]","Knit One, Crochet Too",Worsted,1,DungarEase,knit-one-crochet-too-dungarease,4.37,0.24444794,0.417048103
85535,1,"[Metallic, Cotton]",Red Heart,Lace,1,Fashion Crochet Thread (Size 5),red-heart-fashion-crochet-thread-size-5,4.38,0.379124886,0.520860966
85577,0,[Merino],A Hundred Ravens,DK,1,Danu,a-hundred-ravens-danu,4.72,0.621872045,0.630846285
85582,1,"[Cashmere, Nylon, Merino]",Knit Picks,Fingering,,Capretta,knit-picks-capretta,4.54,0.676022447,0.585796671
85659,0,[Merino],Baah!,DK,1,Sonoma,baah-sonoma,4.78,0.574128235,0.644864204
85660,1,"[Acrylic, Nylon]",Cascade Yarns,Aran,1,Cherub Aran Multis,cascade-yarns-cherub-aran-multis,4.25,0.445766863,0.561809876
85661,1,"[Acrylic, Nylon]",Cascade Yarns,DK,1,Cherub DK Multis,cascade-yarns-cherub-dk-multis,4.24,0.439428039,0.605762488
85663,0,[Cotton],Cascade Yarns,Sport,1,Ultra Pima Fine,cascade-yarns-ultra-pima-fine,4.63,0.419293169,0.665822295
85667,0,[Alpaca],Galler Yarns,DK,0,Prime Alpaca - Heathers,galler-yarns-prime-alpaca---heathers,4.68,0.611241022,0.646166865
85702,0,[Wool],Erika Knight ,Aran,,Vintage Wool,erika-knight-vintage-wool,4.67,0.741466161,0.802252226
85776,0,[Wool],Viking of Norway,Aran,1,Odin,viking-of-norway-odin,4.04,0.606326587,0.670525243
85944,1,"[Nylon, Wool]",Tiger,Fingering,,Strømpegarn / Sock Yarn,tiger-strmpegarn---sock-yarn,3.32,0.57643772,0.558526546
85994,1,"[Rayon, Acrylic]",Lion Brand,Aran,1,Vanna's Choice Tweeds,lion-brand-vannas-choice-tweeds,4.01,0.447035666,0.720806702
86015,1,"[Silk, Cashmere]",Artyarns,DK,,Ensemble Light,artyarns-ensemble-light,4.73,0.607224085,0.68503858
86064,1,"[Nylon, Wool]",Marigoldjen Yarns,Light Fingering,0,BFL/Nylon Sock ,marigoldjen-yarns-bfl-nylon-sock,4.69,0.316460317,0.19666913
86322,1,"[Acrylic, Polyester, Cotton]",Berroco,Aran,1,Captiva™,berroco-captivatm,4.04,0.226042952,0.301754873
86325,1,"[Nylon, Wool, Acrylic]",Berroco,Worsted,1,Vintage® Colors,berroco-vintage-colors,4.4,0.400383575,0.394127702
86334,0,[Merino],Yarn Hollow,Worsted,1,Tor Worsted Superwash,yarn-hollow-tor-worsted-superwash,4.59,0.562816061,0.573288815
86381,1,"[Nylon, Cashmere, Merino]",The Plucky Knitter,Sport,,Primo Sport,the-plucky-knitter-primo-sport,4.89,0.311496895,0.241659598
86382,0,[Wool],The Plucky Knitter,Aran,0,Plucky Rustic,the-plucky-knitter-plucky-rustic,4.69,0.456729113,0.420895766
86397,0,[Wool],Ancient Arts Fibre Crafts,Fingering,,100% Superwash BFL Wool 4 Ply Fingering/Sock,ancient-arts-fibre-crafts-100-superwash-bfl-wool-4-ply-fingering-sock,4.55,0.738619961,0.866554612
86460,1,"[Linen, Cotton]",Rowan,DK,,Creative Linen,rowan-creative-linen,4.19,0.272304244,0.553150567
86643,0,[Merino],Studio Donegal,Aran,,Soft Donegal,studio-donegal-soft-donegal,4.56,0.698688314,0.753853628
86644,0,[Cotton],Sublime Yarns,DK,,Egyptian Cotton DK,sublime-yarns-egyptian-cotton-dk,4.51,0.315151404,0.65055974
86660,1,"[Cotton, Silk]",Lang Yarns,DK,1,Seta Tweed,lang-yarns-seta-tweed,4.18,0.488693562,0.687584583
86736,1,"[Acrylic, Merino]",Ice Yarns,Sport,,Merino Gold,ice-yarns-merino-gold,4.42,0.571724731,0.504280765
86762,1,"[Acrylic, Cotton]",Moda Vera,Fingering,1,Gelato,moda-vera-gelato,4.1,0.480517057,0.801335327
86880,0,[Cotton],Lang Yarns,Worsted,1,Denim Cotton Recycled,lang-yarns-denim-cotton-recycled,3.86,0.395412404,0.747603481
86881,0,[Wool],J C Rennie,Fingering,,Supersoft Lambswool 4 Ply,j-c-rennie-supersoft-lambswool-4-ply,4.6,0.738602905,0.866531656
86919,1,"[Llama, Merino, Cotton]",Juniper Moon Farm,Worsted,0,Sabine,juniper-moon-farm-sabine,4.38,0.603830679,0.692208363
86922,1,"[Merino, Silk]",Juniper Moon Farm,Lace,0,Findley Dappled,juniper-moon-farm-findley-dappled,4.7,0.448799236,0.494912798
86943,1,"[Cashmere, Silk, Merino]",ColourMart,Lace,,Merino/Silk/Cashmere 2/28NM lace wt (Diamante),colourmart-merino-silk-cashmere-2-28nm-lace-wt-diamante,4.76,0.526635011,0.606544564
86956,0,[Merino],fonty,Aran,,Fado,fonty-fado,4.59,0.702719026,0.735319212
86988,0,[Cotton],Classic Elite Yarns,Aran,1,Seedling Hand Paint,classic-elite-yarns-seedling-hand-paint,4.59,0.40880289,0.744625261
87008,1,"[Linen, Rayon, Cotton]",Lang Yarns,DK,1,Samea,lang-yarns-samea,3.81,0.346722176,0.591976175
87010,1,"[Metallic, Nylon, Merino]",Western Sky Knits,Fingering,1,Twinkle Sock,western-sky-knits-twinkle-sock,4.86,0.309382894,0.39887936
87095,0,[Merino],Debbie Bliss,Lace,0,Rialto Lace ,debbie-bliss-rialto-lace,4.51,0.644830606,0.698285309
