yarn_id,num_fibers,animal_fiber_list,fiber_type_id_list,fiber_type_name_list,synthetic_list,vegetable_list,fiber_pct_list,fiber_id_list,company_permalink,company_name,weight_name,weight_knit_gauge,weight_ply,weight_wpi,discontinued,grams,machine_washable,yarn_name,yarn_notes,organic,permalink,rating_avg,rating_ct,rating_tot,texture,wpi,yardage,gauge_divisor,max_gauge,min_gauge,company_id,weight_id,common_price,num_stashes,num_projects,num_comments,last_updated
2638,3,"[True, False, True]","[3, 2, 7]","[Wool, Nylon, Mohair]","[False, True, False]","[False, False, False]","[8, 31, 61]","[4509, 4510, 4508]",karabella-yarns,Karabella Yarns,Lace,32-34,2,,FALSE,50,FALSE,Lace Mohair,"<p>61% Superkid Mohair, 31% Polyamide (nylon), and 8% Wool.</p>",FALSE,karabella-lace-mohair,4.21,112,471,Plied,,540,4,,30,6,7,,618,425,5,"Page created:Last updated: June 26, 2012…"
58857,1,[False],[1],[Cotton],[False],[True],[100],[73269],debbie-bliss,Debbie Bliss,Sport,24-26,5,12,FALSE,50,TRUE,Eco Baby,"<p><em>from the Debbie Bliss EcoBaby pattern book</em></p>

<p>&#8221;<strong>eco</strong>baby is a new arrival to my <strong>eco</strong> collection of 100% organic and fair trade cotton. Soft and pure, organic cotton is kinder to baby, to the environment, and to the people who produce it. <strong>eco</strong>baby comes in 16 sorbet shades.&#8221;</p>

<p><strong>Care Instructions:</strong> <br />Machine Wash Gentle Cool. Dry Flat.</p>

<p>Cable plied: 16 2-ply strands, S-twist, non-mercerized</p>",TRUE,debbie-bliss-eco-baby,4.2,642,2694,cable plied,,136,4,,25,2,10,7.95,2175,2757,14,"Page created: February 14, 2010Last updated: February 17, 2014…"
125542,2,"[True, True]","[23, 9]","[Yak, Silk]","[False, False]","[False, False]","[30, 70]","[239319, 239318]",lang-yarns,Lang Yarns,Fingering,28,4,14,FALSE,50,TRUE,Asia,,,lang-yarns-asia-2,4.75,71,337,,,159,4,,27,75,5,,201,180,1,"Page created: December 22, 2014Last updated: November 27, 2015…"
2635,1,[True],[24],[Merino],[False],[False],[100],[17880],karabella-yarns,Karabella Yarns,Worsted,20,10,9,FALSE,50,FALSE,Aurora Melange,<p>100% Extrafine Merino Wool</p>,FALSE,karabella-aurora-melange,4.41,85,375,Plied,,98,4,,18,6,12,,243,257,4,"Page created:Last updated: September 25, 2011…"
92507,3,"[False, True, False]","[2, 3, 5]","[Nylon, Wool, Acrylic]","[True, False, True]","[False, False, False]","[6, 47, 47]","[183837, 183835, 183836]",berroco,Berroco,Bulky,14-15,12,7,FALSE,50,,Lodge™,<p>Lodge’s mesmerizing color transitions are punctuated with vibrant tweed flecks. The lofty wool blend is spun into a single ply and works up quickly into gorgeous stripes.</p>,,berroco-lodgetm,4.31,176,758,,,98,4,,14,4,4,8,480,635,7,"Page created: June 11, 2012Last updated: May 28, 2014…"
10472,1,[True],[24],[Merino],[False],[False],[100],[18821],touch-yarns,Touch Yarns,Lace,32-34,2,,FALSE,100,,Merino 2ply,<p>Needle size will depend on whether you are knitting fine stocking stitch on smaller needles or an open lace pattern on larger needles.</p>,,touch-yarns-merino-2ply,4.38,45,197,plied,,984,,,,1480,7,,280,179,2,"Page created: June 30, 2007Last updated: April 12, 2014…"
5119,1,[False],[1],[Cotton],[False],[True],[100],[6846],circulo-yarns,Circulo Yarns,Fingering,28,4,14,FALSE,100,TRUE,Anne,"<p>100% mercerized cotton.</p>

<p>Distributed in the US by Plymouth Yarn Company</p>

<p><a href=""https://www.plymouthyarn.com/yarn/anne-item-637-new-fall"">Plymouth Color Card</a></p>

<p><strong>Additional Gauge Information:</strong> <br />28 sts and 32 rows = 4 inches (10 cm)</p>

<p>Ne 4/2 (1,680 yards per pound)</p>

<p>Recommended crochet size : 1.75mm</p>

<p>Plymouth Yarn Put Up = 100g/371 yd hank</p>",,circulo-yarns-anne,4.42,143,632,Plied,,371,4,,28,652,5,,599,1010,1,"Page created: May 13, 2007Last updated: May  4, 2016…"
96714,1,[False],[6],[Polyester],[True],[False],[100],[190468],euro-baby,Euro Baby,Bulky,14-15,12,7,FALSE,100,FALSE,Maypole,<p>100% Polyester with approx 100 yards per 100g that knits to 3.5 sts per inch on a US 9 needle.</p>,FALSE,euro-baby-maypole,4.21,106,446,,,100,1,,3.5,9389,4,,309,372,5,"Page created: September 26, 2012Last updated: March 23, 2015…"
122065,2,"[True, False]","[3, 5]","[Wool, Acrylic]","[False, True]","[False, False]","[15, 85]","[233403, 233402]",premier-yarns,Premier Yarns,Super Bulky,12-Aug,,6-May,FALSE,140,TRUE,Isaac Mizrahi Craft Lexington,"<p>&#8220;Lexington, sold exclusively at Michaels, is a super bulky blend of plied wool and acrylic, featuring a unique mix of variegated and striping color.</p>

<p>Influenced by the many neighborhoods this major southbound avenue transverses, Lexington brings to life the feast of color on display in the busy streets of New York.</p>

<p>Trending tonal and multi colors in Lexington are perfect for quick-knit and crochet accessories like scarves, chunky cowls, and hats—additionally, this soft and colorful yarn works for quick and stylish arm-knit projects.&#8221;</p>

<ul>
<li>quoted from <a href=""http://www.michaels.com"">www.michaels.com</a></li>
</ul>",,premier-yarns-isaac-mizrahi-craft-lexington,4.03,34,137,Plied,,69,4,7,5,3155,6,,144,215,5,"Page created: September  1, 2014Last updated: May 17, 2015…"
105456,2,"[False, False]","[5, 1]","[Acrylic, Cotton]","[True, False]","[False, True]","[45, 55]","[205084, 205085]",bernat,Bernat,DK,22,8,11,FALSE,70,TRUE,Cotton-ish,"<p>I&#8217;m so excited to announce that it&#8217;s finally time to &#8220;officially&#8221; announce the latest, co-branded yarn in my line: Bernat Cotton-ish by Vickie Howell!</p>

<p><strong>Bernat Cotton-ish by Vickie Howell</strong> (just Cotton-ish, for short), is a lightweight, 55% cotton/45% acrylic blend with a tight twist to give it a spring-y hand. It&#8217;s lovely, airy drape is perfect for a variety of items including baby layette, toddler clothing, women&#8217;s tops, lacy shawls, summer beanies, cafe curtains and placemats.</p>

<p>Cotton-ish comes in the rich, saturated colors that are signature to my modern-meets-retro-chic aesthetic. While creating this line, I took to heart the frequent requests I get from mom stitchers who are sick of traditional pastels for babies. Whether you&#8217;re making something for infant, adult or home, the palette of this line speaks to the trend of mixing bold color with cool neutrals. Each color was hand-picked by me -- using everything from fabric to found objects as inspiration -- and named after something cotton-related (you know how I love a theme!)</p>

<p>If you&#8217;re a fan of my other yarn, <strong>Sheep(ish)</strong> but prefer not to work with wool during the warmer months, then Cotton-ish is for you. It has a tight twist, yet it&#8217;s smooth &amp; sproing-y!</p>

<p>xx, <br />Vickie</p>

<p>Knitting gauge: 22 stitches and 28 rows = 4&#8221; (10 cm) on US 6 needles <br />Crochet tension: 16 sts - 18 rows = 4&#8221; (10 cm) <br />on US G6 hook</p>

<p>Care: machine washable, do not bleach, dry in delicate, do not iron.</p>",,bernat-cotton-ish,4.43,286,1268,Plied,,282,4,,22,59,11,,1090,1529,12,"Page created: May  8, 2013Last updated: August  3, 2015…"
84174,3,"[False, False, True]","[2, 22, 24]","[Nylon, Bamboo, Merino]","[True, False, False]","[False, True, False]","[10, 20, 70]","[169776, 169775, 169774]",anzula,Anzula,Fingering,28,4,14,FALSE,,TRUE,Haiku,"<p>Haiku takes color vibrantly and has a subtle sheen. The combination of Bamboo and Merino makes this yarn dry very quickly and a touch of Nylon adds strength for long lasting socks. It is great for light weight sweaters, shawls, accessories, blankets, and socks.</p>

<p>Check out our <a href=""https://www.pinterest.com/anzulayarns/haiku/"">Pinterest</a> page and <a href=""http://www.ravelry.com/yarns/library/anzula-haiku/patterns"">Ravelry</a> for project ideas. We’d love to see your creations, share them in our <a href=""http://www.ravelry.com/groups/anzula"">Ravelry Group</a>.</p>

<p>See our <a href=""http://anzula.com/shoplist/"">list</a> or <a href=""http://anzula.com/where-to-buy-1/"">map</a> of shops to find an Anzula store near you.</p>

<p>If your local shop doesn’t carry Haiku you can always place a special order. Anzula takes special orders from all shops that carry Anzula yarns.</p>

<p>Every Anzula yarn is available in every colorway; keep in mind that each fiber blend will take dye differently. No special order is too small, you can even order just one skein. Check with your favorite Anzula retailer to order.</p>",,anzula-haiku,4.64,140,649,"plied, smooth",,425,1,6,7.5,4286,5,,595,531,8,"Page created: November 12, 2011Last updated: August  7, 2015…"
107549,4,"[False, False, True, True]","[22, 21, 16, 24]","[Bamboo, Other, Llama, Merino]","[False, False, False, False]","[True, False, False, False]","[10, 10, 20, 60]","[208525, 208526, 208524, 208523]",knit-one-crochet-too,"Knit One, Crochet Too",Fingering,28,4,14,FALSE,100,FALSE,Kettle Tweed,"<p>A hand dyed yarn with a soft cabled twist and flecks of Donegal for a beautiful tweed. Available in 10 color ways. Kettle Tweed is suitable for shawls, garments and socks and should be hand washed in cool water, laying flat to dry.</p>",FALSE,knit-one-crochet-too-kettle-tweed,4.65,130,605,,,436,4,31,23,9,5,,591,496,4,"Page created: July  2, 2013Last updated: October  1, 2015…"
111585,1,[True],[3],[Wool],[False],[False],[100],[215497],west-yorkshire-spinners,West Yorkshire Spinners,Aran,18,10,8,FALSE,100,,Fleece Bluefaced Leicester Aran,"<p>100% Bluefaced Leicester Ecru yarn – Aran Thickness - Exquisite quality British Yarn</p>

<p>Makeup - Size 100gm hank (166metres) <br />Colour Natural un-dyed</p>

<p>Hand Wash 30° <br />Reshape whilst damp <br />Do not Tumble Dry</p>

<p>Spun at our mill in Yorkshire <br />Also available on cone</p>

<p>For other enquiries - Bulk orders or yarn on cone please contact us</p>",,west-yorkshire-spinners-fleece-bluefaced-leicester-aran,4.79,70,335,plied,,182,4,18,18,12263,1,,193,229,2,"Page created: October 21, 2013Last updated: April 22, 2016…"
52615,2,"[True, True]","[14, 3]","[Alpaca, Wool]","[False, False]","[False, False]","[30, 70]","[64410, 64409]",lana-grossa,Lana Grossa,Super Bulky,12-Aug,,6-May,FALSE,50,FALSE,Linea Pura Fauna,"<p>70% organic virgin wool, 30% baby alpaca.</p>

<p><a href=""http://www.lanagrossa-store.com/media/Dokumente.12/Farbkarten.15/Herbst_Winter%202010.168/Fauna.pdf"">Color card (PDF)</a> from Lana Grossa</p>

<p>Released Winter 2010d</p>",TRUE,lana-grossa-linea-pura-fauna,4.61,49,226,Single,,65,4,,12,28,6,,107,188,1,"Page created: September 14, 2009Last updated: May 12, 2015…"
62569,1,[True],[24],[Merino],[False],[False],[100],[133208],malabrigo-yarn,Malabrigo Yarn,Worsted,20,10,9,FALSE,100,TRUE,Rios,"<p>Kettle Dyed Pure Superwash Merino</p>

<p>NOTE: This is not Arroyo, which is a sportweight version of superwash merino.</p>",,malabrigo-yarn-rios,4.77,8707,41549,plied,,210,4,22,18,95,12,14.4,30431,48586,168,"Page created: May 11, 2010Last updated: April 26, 2016…"
122664,2,"[True, True]","[7, 24]","[Mohair, Merino]","[False, False]","[False, False]","[30, 70]","[234396, 234395]",magasin-duett,magasin Duett,Worsted,20,10,9,FALSE,50,,Mohair Tweed,"<p>Mohair Tweed is a luxurious blend of Merino Lambswool and Mohair, creating a truly unique combination of colour, weightless volume and soft handle in a Donegal yarn.</p>",,magasin-duett-mohair-tweed,4.46,28,125,,,120,4,20,18,12987,12,,52,141,1,"Page created: September 17, 2014Last updated: September 17, 2014…"
39312,2,"[False, True]","[2, 24]","[Nylon, Merino]","[True, False]","[False, False]","[10, 90]","[46412, 46413]",plymouth-yarn,Plymouth Yarn,DK,22,8,11,FALSE,100,TRUE,Happy Feet DK,,FALSE,plymouth-yarn-happy-feet-dk,4.49,360,1615,Plied ,,262,4,,22,87,11,,1198,1380,10,"Page created: November 12, 2008Last updated: August  5, 2013…"
3527,1,[False],[1],[Cotton],[False],[True],[100],[5586],jo-sharp,Jo Sharp,DK,22,8,11,FALSE,50,,Soho Summer DK Cotton,"<p>100% cotton.</p>

<p>This cool and comfortable cotton is incredibly silky against the skin, lightweight and luxurious to wear with a slightly polished finish.</p>",,jo-sharp-soho-summer-dk-cotton,3.9,358,1396,plied ,,109,4,,22,161,11,,1526,1478,16,"Page created:Last updated: November 19, 2015…"
3439,3,"[False, False, False]","[4, 26, 1]","[Rayon, Hemp, Cotton]","[True, False, False]","[False, True, True]","[25, 34, 41]","[13573, 13572, 13571]",elsebeth-lavold,Elsebeth Lavold,DK,22,8,11,FALSE,50,FALSE,Hempathy,"<p>35% Hemp, 41% Cotton, 25% Modal rayon</p>

<p>Hempathy blooms nicely when washed so swatching is essential.</p>",FALSE,elsebeth-lavold-hempathy,4.34,1627,7057,Plied,,153,4,,22,79,11,,6412,6394,43,"Page created:Last updated: February 15, 2014…"
38440,1,[True],[24],[Merino],[False],[False],[100],[45207],three-irish-girls,Three Irish Girls,Bulky,14-15,12,7,FALSE,100,FALSE,Galenas Chunky,"<p>A plied, chunky weight version of our popular Galenas Merino.</p>",FALSE,three-irish-girls-galenas-chunky,4.65,48,223,three ply,,120,,,,849,4,,277,249,2,"Page created: October 22, 2008Last updated: April  3, 2014…"
17594,3,"[True, True, True]","[9, 14, 24]","[Silk, Alpaca, Merino]","[False, False, False]","[False, False, False]","[20, 20, 60]","[18448, 18449, 18447]",mirasol-yarn,Mirasol Yarn,Bulky,14-15,12,7,FALSE,50,FALSE,Sulka,"<p><strong>Content</strong> <br /> - 60% Merino Wool <br /> - 20% Alpaca <br /> - 20% Silk</p>

<p><strong>Care</strong> <br /> - hand wash <br /> - do not bleach <br /> - may be dry cleaned <br /> - do not tumble dry <br /> - cool iron <br /> - dry flat</p>

<p>In Spain, Portugal and Italy this yarn is sold by Katia: <a href=""http://www.ravelry.com/yarns/library/katia-sulka"">Katia Sulka</a>.</p>

<p><strong>Website:</strong> <a href=""http://www.mirasolperu.com"">http://www.mirasolperu.com</a></p>",FALSE,mirasol-yarn-sulka,4.53,1091,4942,smooth,,55,4,,16,3754,4,10.95,3369,3713,28,"Page created: August 22, 2007Last updated: November  9, 2013…"
874,1,[False],[1],[Cotton],[False],[True],[100],[1434],bernat,Bernat,Worsted,20,10,9,FALSE,50,TRUE,Handicrafter Cotton Solids,"<p>100% cotton. May come in various skein sizes. Customize (edit) yardage/skein size at the stash level. 1.78 yards per gram.</p>

<p>Known Skein Sizes:</p>

<ul>
<li>710 yds. 400 gram skein (jumbo or Big Ball)</li>

<li>80 yds. 50 gram skein</li>
</ul>

<p>4 single plies, S-plied, non-mercerized</p>",,bernat-handicrafter-cotton-solids,4.06,1904,7724,plied,,80,4,,20,59,12,,7741,18205,16,"Page created:Last updated: March 25, 2016…"
875,1,[False],[1],[Cotton],[False],[True],[100],[1435],bernat,Bernat,Worsted,20,10,9,FALSE,42,TRUE,Handicrafter Cotton Ombres & Prints,"<p>100% cotton. Comes in various skein sizes. Customize at the stash level. 1.78 yards per gram.</p>

<p>Known Skein Sizes:</p>

<ul>
<li>608 yds. 340 gram skein (jumbo)</li>

<li>544 yds. 320 gram skein (jumbo)</li>

<li>470 yds. 280 gram skein</li>

<li>68 yds. 42 gram skein</li>
</ul>
<hr />
<p><em>GAUGE: <br />4&#8221; (10cm) = 20 sts <br /> = 26 Rows</em></p>",,bernat-handicrafter-cotton-ombres--prints,4.15,1082,4485,"4 single plies, S-twist, non-mercerized",,68,4,,20,59,12,,4452,8662,3,"Page created:Last updated: January  2, 2016…"
120802,2,"[True, True]","[13, 24]","[Cashmere, Merino]","[False, False]","[False, False]","[25, 75]","[231199, 231198]",the-plucky-knitter,The Plucky Knitter,Fingering,28,4,14,FALSE,115,,Oxford,,,the-plucky-knitter-oxford,4.86,110,535,,,430,,,,1002,5,,2499,535,2,"Page created: July 22, 2014Last updated: July 22, 2014…"
87616,1,[True],[24],[Merino],[False],[False],[100],[175585],lost-city-knits,Lost City Knits,Fingering,28,4,14,FALSE,110,FALSE,PathWays Sock Yarn,"<p>Each skein of <strong>PathWays Sock Yarn</strong> is 385 yards of superwashed merino heavy fingering weight goodness. Dyed in Lost City, Oklahoma, PathWays will please your needles and your toes. <br />While it’s called PathWays Sock Yarn, don’t be afraid to think outside the sock drawer. It’s a high-quality fingering weight yarn – 100% merino – the same stuff knitters use for socks, sure, but also mittens, hats, scarves, shawls, sweaters, and more.</p>

<p><strong>PathWays Sock Yarn - where will your PathWays lead you?</strong></p>",FALSE,lost-city-knits-pathways-sock-yarn,4.83,47,227,,,385,1,9,7,7704,5,,224,150,1,"Page created: February  8, 2012Last updated: September 17, 2012…"
125126,1,[True],[24],[Merino],[False],[False],[100],[238580],de-rerum-natura,De Rerum Natura,Aran,18,10,8,FALSE,100,,Cyrano,"<p>Cyrano is a woolen yarn of soft french and european merino produced in France in an ecological way (new batch fall 2015).</p>

<p>It is a Aran/bulky weight and has a very rounded structure with 5 plies (new batch fall 2015, previous lot was 4 ply) that is perfect for show off cables or regular st st as well.</p>

<p>It comes in four natural shades (&#8220;sel&#8221;, &#8220;poivre blanc&#8221;, poivre et sel&#8221; and &#8220;poivre) and a palette of plain or subtily heather colors.</p>

<p>We recommend handwashing in warm (not hot) water with gentle soap. Lay fabric flat to air dry. <br /><a href=""http://dererumnatura.fr/shop/en/yarns/88-cyrano.html"">http://dererumnatura.fr/shop/en/yarns/88-cyrano.html</a></p>
<hr />
<p>Cyrano est un gros fil rond et doux, fabriqué à partir de laine cardée issue d&#8217;un mélange de mérinos blancs français et de mérinos noir portugais élevés dans le souci du bien-être des animaux et de la valorisation de leur laine.</p>

<p>Nos nouvelles fabrications sont réalisées à partir d&#8217;un mélange exclusif de MacoMérinos (env. 20 microns, Alpes du Sud), Mérinos d&#8217;Arles (env. 22 microns, Provence) et, selon les coloris, Mérinos Noir Pétra (env. 23 microns, Portugal) pour un résultat à la fois doux, gonflant et durable.</p>

<p>Toutes les étapes de fabrication de ce fil sont réalisées en circuit court (Belgique et Italie pour le lavage, France pour le filage et la teinture) avec une volonté constante de traçabilité et de réduction de son impact sur l&#8217;environnement.</p>

<p>Sa composition en cinq brins lui donne beaucoup de rondeur et met en valeur de façon spectaculaire les motif et les torsades tout en gardant le gonflant et la légereté caractéristiques des fils cardés.</p>

<p>Il est proposé en couleurs naturelles issues du mélange des toisons brunes et blanches (&#8220;sel&#8221;, &#8220;poivre blanc&#8221;, &#8220;poivre et sel&#8221; et &#8220;poivre&#8221;), et dans une palette de coloris teints unies ou subtilement chinés.</p>

<p>Ce fil n&#8217;ayant pas subi de carbonisation, Il est recommandé de retirer les rares brins de végétaux que vous pourriez rencontrer pour profiter pleinement de sa douceur.</p>

<p>Lavage à la main recommandé dans une eau tiède avec une lessive douce. Séchage à plat (sèche-linge interdit).</p>

<p>Cyrano doit son nom au poète-inventeur-rêveur auteur des Etats et Empires du Soleil et de la Lune et héros de la pièce éponyme d&#8217;Edmond Rostand. <br /><a href=""http://dererumnatura.fr/shop/fr/fils/88-cyrano.html"">http://dererumnatura.fr/shop/fr/fils/88-cyrano.html</a></p>",,de-rerum-natura-cyrano,4.8,46,221,plied,,164,4,16,14,11914,1,,119,151,2,"Page created: December  5, 2014Last updated: October  5, 2015…"
4590,1,[False],[1],[Cotton],[False],[True],[100],[6405],online,ONline,Worsted,20,10,9,FALSE,100,TRUE,Linie 12 Clip,"<p>100% mercerized Egyptian cotton.</p>

<p>Made in Croatia.</p>

<p>166 meters</p>

<p>This is the same yarn as <a href=""http://www.ravelry.com/yarns/library/klaus-koch-gmbh-clip"">Klaus Koch Clip</a> with a different label.</p>",,online-linie-12-clip,4.16,176,732,plied,,182,4,,20,534,12,,964,693,7,"Page created: May  9, 2007Last updated: April 23, 2016…"
28084,1,[False],[1],[Cotton],[False],[True],[100],[31807],twilleys-of-stamford,Twilleys of Stamford,DK,22,8,11,FALSE,50,TRUE,Freedom Sincere Organic Cotton DK,<p>Soft 100% organic cotton</p>,TRUE,twilleys-of-stamford-freedom-sincere-organic-cotton-dk,4.37,264,1154,Soft,,126,4,22,28,460,11,,788,1143,17,"Page created: March 28, 2008Last updated: November  9, 2010…"
94701,2,"[False, True]","[5, 14]","[Acrylic, Alpaca]","[True, False]","[False, False]","[20, 80]","[187498, 187497]",knit-picks,Knit Picks,Worsted,20,10,9,FALSE,50,FALSE,Reverie,"<blockquote>
<p>Meet Reverie – the newest addition to our yarn line up that is sure to be a treat for your fiber senses! Reverie blends the drape and softness of baby alpaca with acrylic to create a gently spun, two-ply yarn that is all about loft and comfort. This wonderfully versatile, worsted weight yarn gets its flexible gauge from the brushed fibers that create a super soft, yet subtle halo. And with a selection of stunning colors ranging from deep jewel tones to delicate pastels and neutrals, you’ll love Reverie for creating everything from soft, billowing cowls and dramatic infinite scarves to cozy sweaters and elegant cardigans. No matter where your creativity takes you, the cloud-like decadence of Reverie is sure to inspire and delight!</p>
</blockquote>",FALSE,knit-picks-reverie,4.26,207,881,plied,,137,1,4.75,4.5,96,12,,1031,902,6,"Page created: August  8, 2012Last updated: June 26, 2014…"
38498,2,"[True, False]","[3, 2]","[Wool, Nylon]","[False, True]","[False, False]","[None, None]","[45314, 48436]",jarbo-garn,Järbo Garn,Sport,24-26,5,12,FALSE,100,TRUE,Mellanraggi,,FALSE,jarbo-garn-mellanraggi,4.13,146,603,Plied,,284,4,,25,113,10,,582,1061,2,"Page created: October 24, 2008Last updated: November 25, 2014…"
12352,1,[False],[1],[Cotton],[False],[True],[100],[13133],dmc-creative-world,DMC Creative World,Thread,,,,FALSE,5,,"Coton Perle 5,  Skein","<p>DMC Art. 115 / 5</p>

<ul>
<li>Made with 100% cotton</li>

<li>Highly mercerized</li>

<li>Twisted, non-divisible and lustrous</li>

<li>Colorfast</li>

<li>Available in 292 solid and 20 variegated colors</li>

<li>Colors black, white, snow white, cream &amp; ecru also <a href=""http://www.ravelry.com/yarns/library/dmc-coton-perl-5-ball"">available in balls</a>.</li>

<li>Also available in size 3</li>
</ul>

<p><a href=""http://www.dmc-usa.com/~/media/Media/Color%20Cards/Thread/Thread%20Color%20Card.ashx"">Direct PDF color card link</a></p>

<p>TEX number: 200 <br />Made in France.</p>",,dmc-coton-perle-5-skein,4.43,308,1365,Plied,,27,,,,253,9,,820,1520,2,"Page created: July 14, 2007Last updated: February  7, 2015…"
4598,1,[True],[3],[Wool],[False],[False],[100],[6415],jojoland,Jojoland,Light Fingering,32,3,,FALSE,50,FALSE,Melody,"<p><strong>Note:</strong> there is also a <a href=""http://www.ravelry.com/yarns/library/jojoland-melody-superwash"">superwash version</a> of the same yarn. Limited colors are available in this version.</p>

<p>100% wool</p>",FALSE,jojoland-melody,4.04,517,2089,Plied,,220,4,32,28,516,13,,1719,1933,19,"Page created: May  9, 2007Last updated: August 22, 2014…"
42668,2,"[False, False]","[1, 5]","[Cotton, Acrylic]","[False, True]","[True, False]","[50, 50]","[51012, 51013]",baby-bee,Baby Bee,Aran,18,10,8,FALSE,85,TRUE,Hushabye Ombre,"<p>Contents: 50% Cotton &amp; 50% Acrylic</p>

<p>Yarn Weight: 4 - Medium</p>

<p>Recommended Knitting Needles: 6mm (USA Size: 10 - UK Size: 4)</p>

<p>Knit Gauge: 16 stitches x 24 rows = 4&#8221;</p>

<p>Recommended Crochet Hook: 5.5mm (USA Size: 9 - UK Size: 5)</p>

<p>Crochet Gauge: 12 single crochet x 9 rows = 4&#8221;</p>

<p>Skein Weight: 3 ounces</p>

<p>Skein Yardage: 177 Yards</p>

<p>Care Instructions:</p>

<p>Machine wash lukewarm water <br />Machine dry <br />Cool iron <br />Do not bleach <br />Dry cleanable in all solvents</p>",FALSE,baby-bee-hushabye-ombre,4.11,158,649,soft plied,,177,4,,16,4516,1,,277,673,7,"Page created: February  1, 2009Last updated: November 22, 2014…"
80416,2,"[False, True]","[21, 3]","[Other, Wool]","[False, False]","[False, False]","[20, 80]","[163315, 163314]",knit-picks,Knit Picks,Worsted,20,10,9,FALSE,50,FALSE,Wool of the Andes Tweed,"<p>Introduce texture to your handknits in a whole new way with Wool of the Andes Tweed! Available in a rich and elegant color palette, Wool of the Andes Tweed is ideal for Aran sweaters, cables, and braids.</p>

<p>Our classic worsted weight wool combines with earthy-colored flecks of Donegal tweed, which are viscose neps (think slubs or bits of lint) that are suspended in a very fine acrylic mesh which allows them to be spun alongside the wool fibers. In the yarn, you won’t be able to see the acrylic web at all, and the neps will appear either on the surface of the yarn or spun inside the yarn strand.</p>

<p>The tweedy Donegal neps add a rustic and traditional appeal to everything from sweaters and outerwear to hats and mitts. By combining durability and excellent stitch definition with small flecks of neps, you will instantly transform any project into a true classic.</p>",FALSE,knit-picks-wool-of-the-andes-tweed,4.45,697,3099,"plied, tweedy",,110,1,5,4.5,96,12,,2537,3460,19,"Page created: August  9, 2011Last updated: October 28, 2014…"
4841,1,[True],[3],[Wool],[False],[False],[100],[6583],merino-sheepskin-co-wool-pak-nz,Merino Sheepskin Co./Wool Pak NZ,Aran,18,10,8,FALSE,250,FALSE,Wool Pak 10 Ply,"<p>Distributed in the US by Paradise Fibers.</p>

<p>Formerly distributed by Baabajoe&#8217;s.</p>",FALSE,merino-sheepskin-co-wool-pak-10-ply,4.33,91,394,Plied,,430,4,,16,2327,1,,395,370,3,"Page created: May 11, 2007Last updated: December 18, 2013…"
4842,2,"[False, True]","[2, 3]","[Nylon, Wool]","[True, False]","[False, False]","[25, 75]","[14527, 6584]",lammy-yarns,Lammy Yarns,Fingering,28,4,14,FALSE,50,TRUE,Running (New Running),"<p><strong>English</strong></p>

<p>The right name of this solid yarn is New Running. However, I wrote Running first as all knitters called this yarn Running.</p>

<p>Additional Gauge Information: 30 sts and 42 rows = 4 in (10 cm)</p>

<p><strong>Français</strong></p>

<p>Le nom exact de ce fil uni ou chiné est New Running. Mais j’ai indiqué Running en premier, car tout le monde l’appelle ainsi.</p>

<p>Echantillon : 30 m. x 42 rgs</p>",FALSE,lammy-yarns-running-new-running,3.6,40,144,Plied,,230,4,,30,1199,5,,124,225,1,"Page created: May 11, 2007Last updated: November 26, 2014…"
71920,1,[True],[24],[Merino],[False],[False],[100],[148843],plymouth-yarn,Plymouth Yarn,Super Bulky,12-Aug,,6-May,FALSE,100,FALSE,Haciendo,,FALSE,plymouth-yarn-haciendo,4.38,88,385,Roving,,109,4,,12,87,6,,293,249,3,"Page created: January  7, 2011Last updated: March 22, 2013…"
95534,1,[True],[3],[Wool],[False],[False],[100],[188820],erika-knight,Erika Knight ,Super Bulky,12-Aug,,6-May,FALSE,100,,Fur Wool,"<p>Fur Wool is a wonderfully textured fashion yarn made from 97% British wool with a 3% nylon binder. Perfect for must have faux fur accessories and gorgeous cosy knits. <br />A 100% natural wool fur.</p>

<p><a href=""http://www.erikaknight.co.uk/stockists/""><strong>Stockists</strong></a></p>",,erika-knight-fur-wool,4.19,48,201,,,44,4,,5,10729,6,,163,172,2,"Page created: August 31, 2012Last updated: March 14, 2016…"
71926,2,"[True, False]","[13, 1]","[Cashmere, Cotton]","[False, False]","[False, True]","[15, 85]","[148854, 148853]",plymouth-yarn,Plymouth Yarn,Worsted,20,10,9,FALSE,50,FALSE,Vita,,FALSE,plymouth-yarn-vita,4.24,54,229,Plied,,136,1,,5,87,12,,206,155,1,"Page created: January  7, 2011Last updated: January 12, 2012…"
28328,2,"[False, False]","[11, 1]","[Microfiber, Cotton]","[True, False]","[False, True]","[30, 70]","[32114, 32113]",lana-grossa,Lana Grossa,DK,22,8,11,FALSE,50,TRUE,Cambio,<p>Released Spring 2008</p>,FALSE,lana-grossa-cambio,3.95,41,162,"smooth, slippery",,137,4,,24,28,11,,139,138,2,"Page created: April  1, 2008Last updated: October 12, 2010…"
54612,1,[True],[24],[Merino],[False],[False],[100],[67253],three-fates,Three Fates,Fingering,28,4,14,FALSE,100,TRUE,eponymous,,,three-fates-eponymous,4.65,34,158,two-ply cable,,400,,,,5848,5,,206,175,1,"Page created: November  3, 2009Last updated: February  3, 2015…"
